86881161
0.0264953641676128153950428908,0.0338759745625406640226642459,0.0401493944124434524994434639,0.0441159735422964709230807816,0.047537739510640287138888487,0.0519195870322220947300646684,0.0552325146759951792080679032,0.0570125323256212011255236334,0.062593419993547277757948009,0.0682011834533380602499084928,0.0732512080495793558743995145,0.0766387663719180732402965932,0.0799327140667468750791670475,0.0833067251483897642666170172,0.0854521614875749646117182987,0.0882991423192422578238796786,0.090071252615972753863176391,0.0930194636786679220366311633,0.0958200247807461965200948454,0.1016089782686030174021270273,0.1081220012702178323791046024,0.1130187820579423426443392026,0.1166580059859006718383977396,0.1223290858187311746444088149,0.127898129722276616446228199,0.1321301288779969227160765036,0.1355486029934613788137568742,0.1393867653310940446571610616,0.1420566191559065376670093071,0.1449373357245997207610980245,0.1503810935491527328922319535,0.1520453783991215310762249137,0.153996238609196302061387048,0.1576171501667663027661428235,0.1598843965724629301397111855,0.166067497647735163207591114,0.1691082719302059050523047223,0.172308793157126433888239592,0.1749362902735611463571487034,0.1779589593651954075521619698,0.1808322865298726843670977187,0.1877296851500407550953422457,0.1931731667351913034403396152,0.1961598556446546564910659976,0.1988142630828793827927782871,0.2028003746404816114278215044,0.2067380982627522668579440369,0.2092294784136229487080634201,0.2111689437483460885150924721,0.2137574911090334071387466841,0.2153286257304963961059406193,0.2197389604404572816424495064,0.2233890267649623144423680066,0.2268670304716577164524769645,0.2291600707315593998565465763,0.2309556268475740097441837823,0.2326364400217902244653475568,0.2333722497101529294710967318,0.2359457880633063823813312071,0.2390360897686438605487788083,0.241761709422828730384945017,0.2448386020071716122670137891,0.2472483188846889373405127494,0.2496410009990543289355905361,0.2519002134421293011956872906,0.2548971232094838143334663771,0.2625415077038392707482350518,0.2693118246888988971959064866,0.2761454120070978333266057529,0.2879588015634367501143314602,0.2928768758051011772275925272,0.2956305107386859160411081523,0.2974678941042235842129227532,0.2999782772239887540176862968,0.3021154263811000407786907912,0.305441866735643645461874065,0.3065699593954551320970492096,0.3080544123944200055061418896,0.3100477329026484809520443678,0.3125819646908263576265975543,0.3143850828604834136597230785,0.3186616371298261081018473038,0.3197170558068394136675959015,0.3216449881465096904034235915,0.3248344597973316677938960783,0.3275206808067401401323354783,0.3289170479662443737371327255,0.3316062040193040238032730709,0.3338035388362271079687804817,0.3370326853712279466431163368,0.3402887192080685938347439901,0.3430293593797624320420856254,0.3455095173049080225804072761,0.3490512862736721485570387348,0.3506744805125244585532184589,0.3525970146738715888016275473,0.3547385261115467828520385449,0.3654671005144602061659834403,0.3743750385656103283426426587,0.3821537214494635954508020444,0.3864503951552857356498723584,0.3924640578870717438962400606,0.3976715504526925002763257273,0.4005831713045363194444420465,0.4041761021126317591451154756,0.4068496736594024106100515853,0.4112820384617097830909510981,0.4131330726577192033610140178,0.414607155169116582132230024,0.4179159392218527098181848652,0.4203436461904554889638272675,0.4213608057102275601496623647,0.4220353247811686126063623851,0.422854098370071274715124951,0.4239205781331582343840916214,0.4247737665476178431823672338,0.4269948119132524023245960076,0.4289532341769696194552464602,0.4303230017840116109866441587,0.4335459904823325277616858734,0.4354818186649232277179168911,0.4369172046400254711145031775,0.4390370658145325659264613188,0.4398927749135396567732330373,0.4418490102819873689303023932,0.4425327373330105475915543992,0.4443885711886377761457400414,0.4465250642771682114146702068,0.4473815445445071803310731541,0.4483207239829587452221086226,0.4493169238380688766348322624,0.4508536896738753295435359111,0.4515187245253317920095473862,0.4525208289976695868509399869,0.4535577971845933320343175432,0.455415817935490065562084282,0.4629195965739914548333441354,0.4702907687893351241012997052,0.471705989288057511109917143,0.4737931621332730578957157352,0.4814815953023463855415099713,0.4824165735998854803517185964,0.485853026296460287863786719,0.4868893038848778735818228764,0.4876631080010544518391046823,0.4881295612520647600461968965,0.4897787335047237685969689102,0.4912384515671930304890838188,0.4925098549270077088403549303,0.4938888420241069292340603045,0.4959859019379356590319965913,0.4974605484381130680332414066,0.4988574910963724345258231528,0.4994697066720828005509733002,0.5005638794352667547801300676,0.502109128122723866454777233,0.5031232605190439386508658649,0.5034656477484226989093757621,0.5042706669170776850000887995,0.5069408430211930524270963644,0.5076058088127988989465736997,0.5090323090871218905557673199,0.5111925817842144167479529883,0.5119117480485786786389744492,0.5124296163583725590407338134,0.5177898462936055838388255424,0.5216395301163160100956754019,0.5224818300943285046570682912,0.5247365651570885430502016427,0.5267010646876599634758564057,0.5287802611201293684369618403,0.5300467842505005198998203995,0.5364897805635907650911801236,0.5376487084467022718538487302,0.5398163590378356016674316772,0.540702673160640659486583058,0.5469541089580973716499944102,0.5533436759667610795394412374,0.5573957396817015371145880521,0.5604223566947960099198029824,0.5637704012726073032104163525,0.569237029417689296302106276,0.5742471719501998828031315097,0.576311796754189323045533427,0.5789504125065732029064390611,0.5815130278933542336065237434,0.5837916806843775948159808776,0.5845543431446548003657547808,0.5854187652948146031335838157,0.5862759591806099368308395418,0.5931150712868581486842699996,0.5944369573974730839519973726,0.5963867932197637183969030985,0.5985714555540987763733958389,0.5991786067407639729860423942,0.6014941950418917629335086809,0.6025051506850835015890268778,0.6036753698537707156100273568,0.6043268344445811445820803431,0.605202168051138266902303481,0.6059258807556680786068224848,0.6122160245993950288026192468,0.6131145162758586985272906286,0.6142443009020102758525522006,0.6150458900980846699320696232,0.6167235725590729617436857226,0.6176790040823694793857554459,0.6189778932627293044576142347,0.619734052587073508375423298,0.6202870953807811108785712475,0.6218090593886055459134575791,0.6243592440022757062373970808,0.6251276614501042406650159751,0.6277794100840802530251638787,0.6298650060627067356984329434,0.631434529287655352579830281,0.6320081404068714044923962285,0.6333334564900669317713192161,0.6339844031319977411443661532,0.635203643284647174546850266,0.6361706653528720685488998012,0.6364813771307683146637508677,0.6370920503698149245496385574,0.6383429774839219747535371909,0.6391345414916819539278486391,0.6401869675751685684771178415,0.6414955481545648313792675952,0.6435231223486988163061034601,0.6440960198494585034378166286,0.6445768835892973391550327004,0.6455518245203928616929969433,0.6461232027044389980009590341,0.646554481471535584106662663,0.6477085176152284613231630273,0.6482147148102682467606527496,0.6548120944194104404290822034,0.6570758878325762704759435708,0.657913756470174241801395817,0.6589286370148759867516042977,0.6595683614310817048128535023,0.6605056992735168444629785737,0.6614936694964285755803838763,0.6620579230058861667375738683,0.6809279516879384243035150048,0.681891175464379441246186846,0.6827371701443998889471562195,0.6835991867097632362440460481,0.6857772768483146766420398088,0.6862883197428726809946750136,0.6867275634127403062673161101,0.6883238243098523971151812762,0.6891879932405599414123851315,0.6899508628803889948017614544,0.6905748876905546876842495233,0.6926523806467088992975128406,0.6935274149939133525160880389,0.6943238937610421665520791095,0.6952169412192822791583091299,0.6977562834364057358763886684,0.6994649622603454850240778896,0.7007547240304489024956745226,0.7012050057664399765560223119,0.7022246054009338111860636853,0.7031032308603702936244141581,0.7035267288842974830872713591,0.7046280033021197771516888454,0.7055033023787515914986449134,0.7083420075383200737844651961,0.7092231997222044489023345349,0.7104870410283766811081173282,0.7110775257710932292905247894,0.7128435818209197273503285712,0.7143372773298920349372403069,0.7154317148225033502947779439,0.7173227461819945062658635512,0.7177655694541190581005242322,0.7181121002745347751510825229,0.7187929383218071867156563435,0.7192142264305146658894210679,0.7198567132407450218120358682,0.7218174490094578731515800071,0.7234264284290584008194826034,0.7257733583923907278356927113,0.7280897754117259091415686768,0.7298901657172836352865956752,0.7303392158859387249670846364,0.7308158094250144746569397248,0.7317399107960815578880213168,0.7325995447965986550294833192,0.7339469830519414905148424524,0.7359888181052276684009782052,0.7392503652201424886575813599,0.7400739729985882670237337183,0.7409443342959010411934987839,0.7420212996463065220778990281,0.7427785639282605811402543297,0.7444770334042842728586465367,0.7473689146488270339757545367,0.7503610132465886361716552107,0.7514457248102382057256348128,0.7525743354189293119598160066,0.753164014463388674099325169,0.7544403671124974952855429729,0.757062891919687859603994012,0.7584629077412996357173449835,0.7590231672893966046333105516,0.7596731931333192013859022901,0.7603128715096245088161287347,0.7609220484519077731937767268,0.7624208774097758661397261945,0.7635246725121456422526397869,0.7640003452532131793220396767,0.7661628048455752104878064417,0.7675834235226207439838424811,0.768706187063959700078133164,0.7696621020062105293459418665,0.7702901553076621524429214292,0.771736211029684559579032329,0.7719886132737107415035579462,0.7752570318437618484403080203,0.7791902550657673646879557698,0.7834243720569065599848510312,0.7856296027167500673707617696,0.7889332993604908203287016388,0.7906040528164673121713923689,0.7920715286021557653908423254,0.7927813717866868744997549008,0.795849229040574170043607037,0.7982309191287165234820008908,0.799805288053183359278543711,0.8016767409450248944072006588,0.8032625622947188746706550112,0.8046660656387867560839800472,0.8064402016911353198882781965,0.8072175969195439273653352768,0.8077805152718896102228652308,0.808818243117170130818118326,0.8094543188712683063708138062,0.8102939024951565737018638598,0.8110672001724286350178953064,0.8135637252821702048848081116,0.8153615258433298330348048641,0.8179020305679386581862090908,0.8215690625957450085180146246,0.8242215593781026936322823771,0.8324185607970869542132384718,0.8355680813243276065337110309,0.83624339458355074237555366,0.8373126137207121345903745462,0.8383616443615434651017152038,0.8401362983627716485050194023,0.8422836108278985820642981509,0.8442464183921299117998664866,0.8498967802697756306456355941,0.8511430458439661044584797848,0.8517298704146000074745778317,0.8547549450910307241405303044,0.8556220490653894461654351051,0.8569289952283211316662768814,0.8585296529359224377768156206,0.8599670876865929542539147238,0.865897855577689621343803175,0.8696740482093695778305724989,0.873465560617911171790165189,0.8759929900108033777311055961,0.8787638093372163845738663644,0.88067529392246496337681307,0.8827613848300208603335768038,0.8845810198139502302461174523,0.8868110084302395544645173423,0.8885695369563489143520998758,0.8915263805003710758423221347,0.8950378897445903145792446305,0.8969498117088927943769075554,0.9016111329359422349339921919,0.9100115386349406633735016501,0.9139325727933124650578737087,0.9177657628217007827508198239,0.9214332667584863420506086469,0.9264988758610166362763039044,0.9302982150526280375097657823,0.9343131475878873211650567147,0.9374146369890245826710349785,0.9441191514464223147294267856,0.9477810500253328797021945874,0.9557730242578134976810450312,0.959894976541577293148741417,0.9668877583254210886983888256,0.9766059871138232142178670932,1
